home_team,away_team,rolling_chances_home,rolling_chances_away,rolling_xg_home,rolling_xg_away,rolling_shots_home,rolling_shots_away,rolling_shots on target_home,rolling_shots on target_away,rolling_deep_home,rolling_deep_away,rolling_ppda_home,rolling_ppda_away,rolling_xpts_home,rolling_xpts_away,result
15,8,33.5,46.5,1.325,0.8049999999999999,15.0,9.5,6.5,3.0,9.5,3.5,7.6,10.865,1.295,1.025,0
7,6,41.0,35.0,1.485,0.8049999999999999,13.5,11.5,4.5,4.5,9.5,5.0,13.315,13.754999999999999,0.7150000000000001,0.5900000000000001,2
0,10,59.0,44.0,2.025,1.255,14.5,9.5,6.5,4.0,10.0,4.0,8.51,14.01,2.0,0.59,2
3,18,62.5,42.0,2.62,1.105,14.5,14.5,6.0,3.0,8.0,4.5,13.620000000000001,10.3,2.1,0.835,1
5,4,62.0,52.0,2.02,1.8050000000000002,11.5,16.0,5.0,4.5,6.0,5.5,10.75,8.775,2.055,1.75,2
19,11,42.5,74.5,1.9449999999999998,3.015,12.0,15.0,4.5,4.0,7.0,11.0,12.004999999999999,10.215,1.5150000000000001,2.37,0
9,1,36.0,56.0,0.525,2.415,9.0,12.5,3.0,4.0,2.0,7.0,14.02,10.885000000000002,0.47500000000000003,1.875,1
13,17,52.5,40.5,1.77,1.52,11.0,17.5,4.0,6.5,6.5,15.0,9.94,4.895,1.77,1.51,0
2,16,53.5,62.0,2.04,1.7999999999999998,17.5,18.5,5.5,5.5,6.5,13.5,10.235,6.005000000000001,1.865,1.425,2
6,11,41.0,75.33333333333333,1.9799999999999998,2.716666666666667,14.333333333333334,13.333333333333334,3.3333333333333335,4.666666666666667,8.666666666666666,11.0,10.049999999999999,11.736666666666666,1.4633333333333332,2.4066666666666667,0
10,2,34.333333333333336,41.0,1.0466666666666666,2.1133333333333333,9.333333333333334,16.333333333333332,2.6666666666666665,5.666666666666667,4.333333333333333,5.666666666666667,11.836666666666668,11.046666666666667,0.8233333333333334,1.45,2
12,8,71.33333333333333,51.666666666666664,2.4633333333333334,1.0166666666666666,21.666666666666668,11.0,7.666666666666667,2.6666666666666665,16.666666666666668,3.6666666666666665,10.959999999999999,9.996666666666668,2.313333333333333,1.3933333333333333,2
18,9,48.333333333333336,44.0,1.5033333333333332,0.9499999999999998,13.0,6.666666666666667,4.0,2.6666666666666665,7.333333333333333,2.3333333333333335,13.266666666666666,13.793333333333335,0.7000000000000001,0.38333333333333336,2
0,16,72.66666666666667,46.333333333333336,3.3666666666666667,1.4333333333333333,21.666666666666668,15.333333333333334,9.666666666666666,4.666666666666667,13.666666666666666,11.333333333333334,7.216666666666666,7.919999999999999,2.3333333333333335,1.1933333333333334,2
